"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"52",2.61962797625,0.322168081208,0.05496046164,1.80061832325,0.95212082327,0.15858875866,0.7553215215,0.37329620837,0.1948213636,1.91609755525,0.62073437235,0.20543264539,1.58285918725,0.69092752629,0.07476196326,2.293855914,0.327790816914,0.4604218266,0.56212021325,0.911162099964444,0.856921783104115,0.834278274849633,0.0622427492954746,0.0864649237679157,0.118489724817669,0.0864649237679157,0.616147046636939,0,173295.12135747,0.002546745756,65481090.2533626,1e-04,1,0.0343072414398193,20.2753674983978,"1_476_1",1,476,1,476,FALSE,TRUE,5,0.209600112339476,2,FALSE
"53",2.60149793725,0.4596787472,0.10606769487,1.322947504,0.7612927235,0.20937121102,0.7992321335,0.4516864958,0.24860664172,2.3244008635,0.75463733581,0.21562116265,2.03436699475,0.5336570607,0.141162351,2.07688974225,0.346571209139,0.3861741171,0.54359735528,0.907940542846046,0.829202398849368,0.821026867073933,0.0637560177154658,0.0877483119622571,0.122729959131257,0.0877483119622571,0.626066931515553,0,208896.408137119,0.003090488188,65481090.2533626,1e-04,1,0.0343253612518311,20.3618047237396,"1_478_1",1,478,1,478,FALSE,TRUE,6,0.216378718238005,2,FALSE
"54",2.45631974975,0.37658713013,0.07166060061,2.17677054575,0.80215617123,0.30390410914,0.647246940225,0.356983421474,0.29720577124,2.80938961625,0.78450682609,0.28313855683,1.99885591725,0.54131476404,0.1005057153,2.808527638,0.38466561852,0.306251797585,0.510027757802,0.912894373391975,0.85684750956618,0.828122324202854,0.0632488721100683,0.086004919168949,0.120167906028524,0.086004919168949,0.530042589299019,0,161425.656720721,0.002365462096,65481090.2533626,1e-04,1,0.0480899810791016,20.46275806427,"1_480_1",1,480,1,480,FALSE,TRUE,4,0.156435391608423,NA,NA
"55",2.5045955885,0.319948985966,0.12597738282,1.21557153575,0.72222741743,0.32607232594,0.5144010290625,0.42406700971,0.36540255037,2.55448685875,0.70830636889,0.22645718557,1.74680080975,0.4740563083,0.15005339544,1.73250166075,0.37058282175,0.30501295096,0.5420132264,0.856787023169126,0.751371855452837,0.787506534971661,0.0795203282025856,0.105870028912663,0.133730189050793,0.105870028912663,0.504556858075733,0,520317.807054625,0.00784686202,65481090.2533626,1e-04,1,0.0415694713592529,20.5578684806824,"1_482_1",1,482,1,482,FALSE,TRUE,6,0.143823398181766,2,FALSE
"56",2.670837811,0.79377170864,0.028265723016,2.01454318775,0.76482405718,0.28921101736,0.713749915775,0.52346707985,0.38048021209,2.0329820615,0.68581848529,0.2364172246,2.1364664495,0.4900814223,0.05919768642,2.903200897,0.3043355625453,0.4609716072,0.6248676608,0.940632178289059,0.813570658932621,0.981032851728758,0.0537958434898674,0.110136301260253,0.0380819565034902,0.110136301260253,0.386027319200038,0,18515.8071670183,0.0001827839913,65481090.2533626,1e-04,1,0.0471005439758301,20.6106886863708,"1_483_1",1,483,1,483,FALSE,TRUE,1,0.0555412688982286,1,FALSE
"57",2.503583201,0.72778723855,0.09665857419,1.85343662975,0.72181557656,0.27819294172,0.54871325615,0.53217970594,0.39350456773,2.6797907035,0.69737669461,0.31190405638,1.494052348,0.4527959832,0.1274721621,1.76176213775,0.356834147608,0.32106716132,0.67882462511,0.862096069300823,0.325007805766859,0.873987185089558,0.0835990806605663,0.228988745087732,0.0904755182394923,0.228988745087732,0.461136239581085,0,605186.216050565,0.009143066716,65481090.2533626,1e-04,1,0.0394070148468018,20.6562774181366,"1_484_1",1,484,1,484,FALSE,TRUE,8,0.109006079347144,1,FALSE
"58",2.67721614925,0.96946063394,0.0017047604076,2.61192052075,0.83031018229,0.25041882808,0.8441945305,0.56488650762,0.3544185862,1.4723734285,0.60467845961,0.19315508866,1.95574878175,0.54899627865,0.11826585501,2.2849357085,0.329015816522,0.4633381663,0.53488973894,0.908634669249707,0.828540445910592,0.796890775279477,0.0637612101667701,0.0886586165524748,0.130625182004128,0.0886586165524748,0.607401360897726,0,205212.726195817,0.003034226902,65481090.2533626,1e-04,1,0.039863109588623,20.7446231842041,"1_486_1",1,486,1,486,FALSE,TRUE,5,0.205859707244689,1,FALSE
"59",2.7211759295,0.47689619633,0.14785114176,1.03758865775,0.64402921749,0.28856383216,0.679155436075,0.49217731967,0.37679702464,2.19238272575,0.70478294164,0.25328368573,2.061832481,0.49193529166,0.07061781297,2.74089013325,0.308296170799,0.44650638105,0.60941200991,0.929266627316625,0.808036664907617,0.973435910414643,0.0567430254910277,0.114943438837624,0.0460100726039263,0.114943438837624,0.447370464788779,0,76960.3561478916,0.00107541412,65481090.2533626,1e-04,1,0.034426212310791,20.7844631671906,"1_487_1",1,487,1,487,FALSE,TRUE,3,0.095326731830637,2,FALSE
"60",2.64245078475,0.9158362889,0.06379816494,2.48474487225,0.91352644976,0.2169789856,0.53845660225,0.353004192304,0.34442291608,2.548507778,0.71349010542,0.29739718702,2.61150113675,0.53082525781,0.13948828806,1.82926737725,0.308096344046,0.5478614852,0.53290420886,0.878445581948035,0.779168829454217,0.765574446525573,0.0735446710996171,0.100616751693944,0.140334534817053,0.100616751693944,0.521623958808711,0,394048.429370271,0.005918335702,65481090.2533626,1e-04,1,0.0343806743621826,20.8237159252167,"1_488_1",1,488,1,488,FALSE,TRUE,6,0.155400896859146,1,FALSE
"61",2.55981302625,0.90486668186,0.05145826227,2.084691142,0.68566715222,0.33594709036,0.5079322270275,0.317976112707,0.28862015257,2.87482583275,0.7783620835,0.14698658275,1.50087863275,0.37730302412,0.10862669691,2.92159857,0.330139204501,0.38414946885,0.6571198595,0.948617511945207,0.754295091951925,0.981577448698229,0.0515900824971229,0.116266817263388,0.0350341209529494,0.116266817263388,0.300087874557305,0,11100.6975531475,6.953219341e-05,65481090.2533626,1e-04,1,0.0466377735137939,20.8773498535156,"1_489_1",1,489,1,489,TRUE,TRUE,1,0.00191296591082527,1,TRUE
