"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"918","events",0,0,0,0,0,0,0,0,0,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"919","tv_S",129221.577409425,2041689.04472457,0.00711027101364746,13004.3888199017,0.00709193122826977,2041689.04472457,0.00711027101364746,13004.3888199017,0.00709193122826977,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,2591412.14666667,16505.80985138,49212.5583024396,32706.7484510596,10582.2456695391,0.206047362680601,0.217983640612561,0.641122475347937,0.787867359250746,1.26924918040898,3,FALSE,1.13320497169652,0.107309566942445,0.363615280179041,1.89890807595903,0.556063509265899
"920","ooh_S",56760.6159465456,2569654.52052489,0.00894893377597617,16367.2262453814,0.00892585145963471,2569654.52052489,0.00894893377597617,16367.2262453814,0.00892585145963471,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,8239693.86666667,52482.1265392781,83869.6141077204,31387.4875684422,19680.0872102732,0.655151359349006,0.274352575358068,0.374986466974512,0.311862863124116,3.20653761073827,3,FALSE,0.497290020659387,0.0674463207407503,0.0159049857942364,0.980868812278401,0.672159360473132
"921","print_S",27078.3628084908,527581.184948315,0.00183732445270079,3360.38971304659,0.00183258537368861,527581.184948315,0.00183732445270079,3360.38971304659,0.00183258537368861,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,601634.977777778,3832.06992215145,4783.92825774339,951.858335591937,2751.30496852788,0.0478369682055284,0.0563279054226579,0.717968362900646,0.876912421044749,1.14036473426686,3,FALSE,1.91327261945371,0.253236620219864,0.105055835549387,3.72814713792839,0.100431753403816
"922","facebook_S",55599.9304864147,1503804.89848603,0.0052370660495603,9578.37514959253,0.00522355789112677,1503804.89848603,0.0052370660495603,9578.37514959253,0.00522355789112677,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,334078.021992166,2127.88549039596,2147.46966106598,19.5841706700153,6785.23501666319,0.0265630827769259,0.160555725853546,3.18872187779267,4.50135836388929,0.222155162766462,3,FALSE,5.15093106352692,0.592041267841044,0.931202496994043,9.40161868838843,0.000126040183860587
"923","search_S",124144.62712975,2723519.30003168,0.0094847745714074,17347.2566880999,0.00946031014105566,2723519.30003168,0.0094847745714074,17347.2566880999,0.00946031014105566,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,809960,5158.98089171975,6949.63423047947,1790.65333875972,13186.2056001217,0.0644012269879381,0.290780152753167,2.55597100995002,3.36253555735059,0.297394624664704,3,FALSE,5.84306827992365,0.91594141716029,0,12.4136382451264,0.0663999300368755
"924","newsletter",155043.594597379,3753387.68340225,0.0130713360671809,23906.9279197596,0.0130376206859231,3753387.68340225,0.0130713360671809,23906.9279197596,0.0130376206859231,TRUE,0.65714578463,0.112955451690427,0.000568332026647633,-0.00452799968222561,0.21540208332969,0.235637251181229,0.259965602270446,0.235637251181229,0.463059101048613,0,18449827.3382488,0.281686265,65481090.2533626,1e-04,"3_236_1",3,236,1,236,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.20170017061345
"925","(Intercept)",1338166.84773271,210092195.094036,0.734411622405568,1338166.84773271,0.732160839173025,210092195.094036,0.734411622405568,1338166.84773271,0.732160839173025,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"926","trend",0.15955494321693,44644078.4059794,0.156060676305759,284357.187299232,0.155582390365324,44644078.4059794,0.156060676305759,284357.187299232,0.155582390365324,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"927","season",0.0368527383966535,13491.4105044125,4.71614315450901e-05,85.932550983519,4.70168938551816e-05,13491.4105044125,4.71614315450901e-05,85.932550983519,4.70168938551816e-05,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"928","holiday",0.0239322273201389,166557.283867921,0.000582228221348984,6662.29135471683,0.00364518732275377,166557.283867921,0.000582228221348984,6662.29135471683,0.00364518732275377,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"929","competitor_sales_B",0.0121635836103407,10597363.2303079,0.0370448160613868,67499.1288554645,0.0369312832028374,10597363.2303079,0.0370448160613868,67499.1288554645,0.0369312832028374,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"930","events",0,0,0,0,0,0,0,0,0,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"931","tv_S",155830.865311303,2501395.01877056,0.00874403531835268,15932.4523488571,0.00871723709310831,2501395.01877056,0.00874403531835268,15932.4523488571,0.00871723709310831,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,2591412.14666667,16505.80985138,51550.4955052865,35044.6856539064,13625.3149395723,0.206047362680601,0.215190673530032,0.825485999309091,0.965263291672113,1.03598677027043,3,FALSE,1.13320497169652,0.107309566942445,0.363615280179041,1.89890807595903,0.588925387619382
"932","ooh_S",62820.1990115298,3313387.68845124,0.0115824884729532,21104.3801812181,0.0115469911169056,3313387.68845124,0.0115824884729532,21104.3801812181,0.0115469911169056,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,8239693.86666667,52482.1265392781,87104.4927087636,34622.3661694854,25091.406263201,0.655151359349006,0.28504499409069,0.478094313583547,0.402125096158658,2.48678833913278,3,FALSE,0.497290020659387,0.0674463207407503,0.0159049857942364,0.980868812278401,0.708981799047176
"933","print_S",25037.506627258,843644.558053722,0.00294909750615219,5373.53221690269,0.00294005927879375,843644.558053722,0.00294909750615219,5373.53221690269,0.00294005927879375,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,601634.977777778,3832.06992215145,5625.81425539425,1793.74433324279,5091.83763535437,0.0478369682055284,0.0725772776011825,1.32874340468601,1.40225317545506,0.713137982144688,3,FALSE,1.91327261945371,0.253236620219864,0.105055835549387,3.72814713792839,0.206312351950391
"934","facebook_S",81683.5490819337,1292839.28002276,0.00451933110949782,8234.64509568639,0.00450548051893902,1292839.28002276,0.00451933110949782,8234.64509568639,0.00450548051893902,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,334078.021992166,2127.88549039596,2387.01397566732,259.128485271357,2432.63856906995,0.0265630827769259,0.111220720176743,1.14321873994135,3.86987229005169,0.258406460226274,3,FALSE,5.15093106352692,0.592041267841044,0.931202496994043,9.40161868838843,0.00368884400406633
"935","search_S",113166.511241169,3672820.02749398,0.0128389429887588,23393.7581369043,0.012799594921924,3672820.02749398,0.0128389429887588,23393.7581369043,0.012799594921924,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,809960,5158.98089171975,6974.07491823158,1815.09402651183,20770.2713245738,0.0644012269879381,0.315966334601353,4.02604153039421,4.53456964232058,0.220528093926957,3,FALSE,5.84306827992365,0.91594141716029,0,12.4136382451264,0.0852677564450046
"936","newsletter",188283.030677565,8930951.16062098,0.0312196001786776,56885.0392396241,0.0311239201125334,8930951.16062098,0.0312196001786776,56885.0392396241,0.0311239201125334,TRUE,0.64555451249,0.139818045027157,0.0578000075180252,0.0542958456048095,0.212815613644474,0.22743275507352,0.261422972273478,0.22743275507352,0.456208640411021,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_278_1",3,278,1,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.541711093085376
"937","(Intercept)",755753.033754035,118653226.299383,0.411979033900933,755753.033754035,0.399861629595623,118653226.299383,0.411979033900933,755753.033754035,0.399861629595623,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"938","trend",0.218937849015476,61259640.72573,0.212701233589934,390188.794431401,0.206445121915408,61259640.72573,0.212701233589934,390188.794431401,0.206445121915408,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"939","season",0.179507367312601,65715.8107197963,0.000228173620361968,418.57204280125,0.000221462424446117,65715.8107197963,0.000228173620361968,418.57204280125,0.000221462424446117,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"940","holiday",0.237514359290326,1652990.59021292,0.00573939274676756,66119.6236085168,0.0349832541366356,1652990.59021292,0.00573939274676756,66119.6236085168,0.0349832541366356,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"941","competitor_sales_B",0.062027424933066,54040583.2124625,0.187635751320729,344207.536385111,0.18211688246142,54040583.2124625,0.187635751320729,344207.536385111,0.18211688246142,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"942","events",0,0,0,0,0,0,0,0,0,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"943","tv_S",388090.919229307,10535738.8420099,0.0365814200332985,67106.6168280885,0.0355054627147704,10535738.8420099,0.0365814200332985,67106.6168280885,0.0355054627147704,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,2591412.14666667,16505.80985138,60581.826725781,44076.0168744009,49292.383282595,0.206047362680601,0.247886110667336,2.98636563285465,4.06563612645021,0.24596396944975,4,FALSE,3.57092521345301,0.143797963322996,2.35307849437641,4.80506332299418,0.603840885009598
"944","ooh_S",262114.023639232,10694490.49153,0.0371326258726951,68117.7738314011,0.0360404561174607,10694490.49153,0.0371326258726951,68117.7738314011,0.0360404561174607,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,8239693.86666667,52482.1265392781,75177.1821431872,22695.055603909,84183.6931823115,0.655151359349006,0.251621238269839,1.60404500986269,1.29792328023182,0.770461563661448,4,FALSE,1.3921220015689,0.0776587552754522,0.734887118213412,2.05909286733821,0.619894875626026
"945","print_S",122149.92288903,3331685.50376627,0.0115680341606565,21220.9267755813,0.011227787363107,3331685.50376627,0.0115680341606565,21220.9267755813,0.011227787363107,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,601634.977777778,3832.06992215145,6237.23535523457,2405.16543308311,17755.5309019061,0.0478369682055284,0.0783882909286135,4.63340472971786,5.53771909351466,0.180579762735008,4,FALSE,8.39914223907764,0.607737467803406,3.229241779326,13.5921357758797,0.243392211921384
"946","facebook_S",361992.599933136,5349259.64881657,0.0185733071989476,34071.7175083858,0.0180270166013768,5349259.64881657,0.0185733071989476,34071.7175083858,0.0180270166013768,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,334078.021992166,2127.88549039596,2721.50797884597,593.622488450002,9926.69395619916,0.0265630827769259,0.125858014248377,4.66505082204962,16.0120070662475,0.0624531325687425,4,FALSE,25.7088773441116,0.879538810117224,18.1932372871645,33.1907780641768,0.0204921198703618
"947","search_S",203378.031894572,12591161.8232677,0.0437181090259752,80198.4829507499,0.0424322426130286,12591161.8232677,0.0437181090259752,80198.4829507499,0.0424322426130286,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,809960,5158.98089171975,5297.34135980483,138.360468085087,95698.9251251617,0.0644012269879381,0.296246345885834,18.5499669670729,15.5454119009182,0.0643276618447744,4,FALSE,15.1625571017845,0.80854065591245,8.33094495875487,22.1178538676444,0.0126906337240145
"948","newsletter",223274.270827033,9833431.08620499,0.0341429185297019,62633.3190204139,0.0331386840567235,9833431.08620499,0.0341429185297019,62633.3190204139,0.0331386840567235,TRUE,0.63303666938,0.728571883371886,0.541195236525108,0.76764810373514,0.117369030788258,0.166211576209279,0.133375043358562,0.166211576209279,0.478677412611139,0,1432497.8639693,0.02177868998,65481090.2533626,1e-04,"3_294_1",3,294,1,294,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.0179439431866981
"949","(Intercept)",846786.764738714,132945522.063978,0.459852916494612,846786.764738714,0.453789041937558,132945522.063978,0.459852916494612,846786.764738714,0.453789041937558,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"950","trend",0.264048514871784,73881776.1659139,0.255553927038985,470584.56156633,0.252184051801616,73881776.1659139,0.255553927038985,470584.56156633,0.252184051801616,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"951","season",0.11206378822882,41025.406399972,0.000141905138966057,261.30832101893,0.000140033899422225,41025.406399972,0.000141905138966057,261.30832101893,0.000140033899422225,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"952","holiday",0.105132390504243,731673.035471846,0.00253082596584394,29266.9214188738,0.0156840054476177,731673.035471846,0.00253082596584394,29266.9214188738,0.0156840054476177,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"953","competitor_sales_B",0.0379572188321854,33069730.7687342,0.114386794723148,210635.227826332,0.112878427266284,33069730.7687342,0.114386794723148,210635.227826332,0.112878427266284,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"954","events",0,0,0,0,0,0,0,0,0,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"955","tv_S",233104.908920762,4868797.33313946,0.0168409632660506,31011.44798178,0.0166188890223038,4868797.33313946,0.0168409632660506,31011.44798178,0.0166188890223038,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,2591412.14666667,16505.80985138,33010.157385984,16504.347534604,21185.1466611853,0.206047362680601,0.153669879336044,1.28349634776715,1.87882014036331,0.532248925012389,3,TRUE,1.13320497169652,0.107309566942445,0.363615280179041,1.89890807595903,0.348828489952734
"956","ooh_S",187487.746925638,9263672.87355632,0.0320426511718602,59004.28581883,0.031620119074722,9263672.87355632,0.0320426511718602,59004.28581883,0.031620119074722,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,8239693.86666667,52482.1265392781,84041.7558819652,31559.6293426871,70336.5653335855,0.655151359349006,0.292381751649142,1.34020036861397,1.12427391398995,0.889462956986245,3,TRUE,0.497290020659387,0.0674463207407503,0.0159049857942364,0.980868812278401,0.700948196526245
"957","print_S",111200.150972595,2445470.92704563,0.00845878011192839,15576.2479429658,0.00834723796515801,2445470.92704563,0.00845878011192839,15576.2479429658,0.00834723796515801,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,601634.977777778,3832.06992215145,5392.40538806329,1560.33546591183,15568.7403460598,0.0478369682055284,0.0771844043951177,4.06274954850485,4.06470869775278,0.246020090087357,3,TRUE,1.91327261945371,0.253236620219864,0.105055835549387,3.72814713792839,0.233345769100089
"958","facebook_S",330605.379636788,3437698.94944348,0.0118908547154472,21896.1716525062,0.0117340553372455,3437698.94944348,0.0118908547154472,21896.1716525062,0.0117340553372455,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,334078.021992166,2127.88549039596,2386.28260175647,258.397111360511,7207.88169377944,0.0265630827769259,0.108501288225524,3.38734472616672,10.2901080680012,0.0971807092201164,3,TRUE,5.15093106352692,0.592041267841044,0.931202496994043,9.40161868838843,0.00574433098917271
"959","search_S",490868.213131683,11667845.0225228,0.0403585805637906,74317.4842198907,0.0398263900283797,11667845.0225228,0.0403585805637906,74317.4842198907,0.0398263900283797,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,809960,5158.98089171975,6971.70862600326,1812.72773428351,62255.9108522154,0.0644012269879381,0.368262676394173,12.067482349496,14.4054583220441,0.0694181314918485,3,TRUE,5.84306827992365,0.91594141716029,0,12.4136382451264,0.0881747745312384
"960","newsletter",374279.647831423,16751232.1475487,0.0579418008093688,106695.746162731,0.0571777482196928,16751232.1475487,0.0579418008093688,106695.746162731,0.0571777482196928,TRUE,0.6311353496,0.508396626376554,0.394918896482066,0.610028162850856,0.157955054943266,0.190877221250072,0.172789793352457,0.190877221250072,0.483995982411548,0,3629226.21206051,0.05532956756,65481090.2533626,1e-04,"3_305_1",3,305,1,305,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,0.370083049248387
"961","(Intercept)",1336417.92958259,209817614.944466,0.733431925675262,1336417.92958259,0.731185139399637,209817614.944466,0.733431925675262,1336417.92958259,0.731185139399637,TRUE,0.64555451249,0.140571293217938,0.0589256615356579,0.0551431696169178,0.212722413546453,0.227296856587673,0.261305832256914,0.227296856587673,0.457509718458204,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_308_1",3,308,1,308,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"962","trend",0.159678598317498,44678677.5722212,0.156177395006094,284577.564154275,0.155698963108901,44678677.5722212,0.156177395006094,284577.564154275,0.155698963108901,TRUE,0.64555451249,0.140571293217938,0.0589256615356579,0.0551431696169178,0.212722413546453,0.227296856587673,0.261305832256914,0.227296856587673,0.457509718458204,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_308_1",3,308,1,308,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"963","season",0.0368375394442615,13485.8463234349,4.71407047543431e-05,85.8971103403498,4.69962945033606e-05,13485.8463234349,4.71407047543431e-05,85.8971103403498,4.69962945033606e-05,TRUE,0.64555451249,0.140571293217938,0.0589256615356579,0.0551431696169178,0.212722413546453,0.227296856587673,0.261305832256914,0.227296856587673,0.457509718458204,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_308_1",3,308,1,308,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"964","holiday",0.0239222546132158,166487.878419122,0.000581969847016154,6659.51513676487,0.00364357466015911,166487.878419122,0.000581969847016154,6659.51513676487,0.00364357466015911,TRUE,0.64555451249,0.140571293217938,0.0589256615356579,0.0551431696169178,0.212722413546453,0.227296856587673,0.261305832256914,0.227296856587673,0.457509718458204,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_308_1",3,308,1,308,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"965","competitor_sales_B",0.012159414762093,10593731.1757632,0.0370311170412576,67475.9947500839,0.0369176763760414,10593731.1757632,0.0370311170412576,67475.9947500839,0.0369176763760414,TRUE,0.64555451249,0.140571293217938,0.0589256615356579,0.0551431696169178,0.212722413546453,0.227296856587673,0.261305832256914,0.227296856587673,0.457509718458204,0,16078804.0749641,0.2454733617,65481090.2533626,1e-04,"3_308_1",3,308,1,308,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
